run_id,canonical_name,tag_original,n_files,total_mb,files,segmenter,segmenter_model,embedder,neighbor_window,vector_search_limit,expand_context,max_num_segments,bm25_fusion,reranker,answer_path,judge_model,judge_variant,answerer_model,group,repetition,INVALID,undecoded_tokens
R0608,R0608__RewriteSegmenterpromptv22nat__54nano-l__nb8__v28e0l11__bm50__rerankoff,rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l11,2,4.73,eval-rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l11-mini-mb-c14.json | search-rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l11.json,RewriteSegmenter prompt v22naturaltimev2,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0609,R0609__RewriteSegmenterpromptv22nat__54nano-l__nb8__v28e0l7__bm50__rerankoff,rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7,2,3.71,eval-rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | search-rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22naturaltimev2,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0610,R0610__RewriteSegmenterpromptv22nat__54nano-l__nb8__v28e0l9__bm50__rerankoff,rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l9,2,4.22,eval-rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l9-mini-mb-c14.json | search-rw-v22naturaltimev2-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l9.json,RewriteSegmenter prompt v22naturaltimev2,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,9,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0611,R0611__RewriteSegmenterpromptv22nat__54nano-l__nb8__conv3,rw-v22naturaltimev2-m54nl-nb8b-g3,1,7.37,locomo-rw-v22naturaltimev2-m54nl-nb8b-g3.sqlite,RewriteSegmenter prompt v22naturaltimev2,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,
R0612,R0612__RewriteSegmenterpromptv22nbn__54mini-l,rw-v22nbn-m54ml-dw,1,104.81,locomo-rw-v22nbn-m54ml-dw.sqlite,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0613,R0613__RewriteSegmenterpromptv22nbn__54mini-l,rw-v22nbn-m54ml-dw-fb,1,0.0,ingest-rw-v22nbn-m54ml-dw-fb.out,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0614,R0614__RewriteSegmenterpromptv22nbn__54mini-l__v28e0l7__bm50__rerankoff,rw-v22nbn-m54ml-dw-fb-v28-e0-rnullbmfa50-l7,3,4.12,eval-rw-v22nbn-m54ml-dw-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | eval-rw-v22nbn-m54ml-dw-fb-v28-e0-rnullbmfa50-l7-mini-mc-c14.json | search-rw-v22nbn-m54ml-dw-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0615,R0615__RewriteSegmenterpromptv22nbn__54mini-l__v32e0l8__bm50__rerankoff,rw-v22nbn-m54ml-dw-fb-v32-e0-rnullbmfa50-l8,2,3.71,eval-rw-v22nbn-m54ml-dw-fb-v32-e0-rnullbmfa50-l8-mini-mb-c14.json | search-rw-v22nbn-m54ml-dw-fb-v32-e0-rnullbmfa50-l8.json,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,32,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0616,R0616__RewriteSegmenterpromptv22nbn__54mini-l__v32e0l8,rw-v22nbn-m54ml-dw-fb-v32-e0-rrr-l8,3,8.54,search-rw-v22nbn-m54ml-dw-fb-v32-e0-rrr-l8-c14.json | search-rw-v22nbn-m54ml-dw-fb-v32-e0-rrr-l8.json | search-rw-v22nbn-m54ml-dw-fb-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0617,R0617__RewriteSegmenterpromptv22nbn__54mini-l__v36e0l9__bm50__rerankoff,rw-v22nbn-m54ml-dw-fb-v36-e0-rnullbmfa50-l9,2,3.94,eval-rw-v22nbn-m54ml-dw-fb-v36-e0-rnullbmfa50-l9-mini-mb-c14.json | search-rw-v22nbn-m54ml-dw-fb-v36-e0-rnullbmfa50-l9.json,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,36,0,9,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0618,R0618__RewriteSegmenterpromptv22nbn__54mini-m,rw-v22nbn-m54mm-dw,1,104.8,locomo-rw-v22nbn-m54mm-dw.sqlite,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0619,R0619__RewriteSegmenterpromptv22nbn__54mini-m,rw-v22nbn-m54mm-dw-fb,1,0.0,ingest-rw-v22nbn-m54mm-dw-fb.out,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0620,R0620__RewriteSegmenterpromptv22nbn__54mini-m__v32e0l8,rw-v22nbn-m54mm-dw-fb-v32-e0-rrr-l8,3,8.49,search-rw-v22nbn-m54mm-dw-fb-v32-e0-rrr-l8-c14.json | search-rw-v22nbn-m54mm-dw-fb-v32-e0-rrr-l8.json | search-rw-v22nbn-m54mm-dw-fb-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22nbn,gpt-5.4-mini,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0621,R0621__RewriteSegmenterpromptv22nbn__54nano-l,rw-v22nbn-m54nl-dw,1,72.46,locomo-rw-v22nbn-m54nl-dw.sqlite,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0622,R0622__RewriteSegmenterpromptv22nbn__54nano-l,rw-v22nbn-m54nl-dw-fb,1,0.0,ingest-rw-v22nbn-m54nl-dw-fb.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0623,R0623__RewriteSegmenterpromptv22nbn__54nano-l__v28e0l7__bm50__rerankoff,rw-v22nbn-m54nl-dw-fb-v28-e0-rnullbmfa50-l7,3,4.43,eval-rw-v22nbn-m54nl-dw-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | eval-rw-v22nbn-m54nl-dw-fb-v28-e0-rnullbmfa50-l7-mini-mc-c14.json | search-rw-v22nbn-m54nl-dw-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0624,R0624__RewriteSegmenterpromptv22nbn__54nano-l__v28e0l7,rw-v22nbn-m54nl-dw-fb-v28-e0-rrr-l7,3,8.8,search-rw-v22nbn-m54nl-dw-fb-v28-e0-rrr-l7-c14.json | search-rw-v22nbn-m54nl-dw-fb-v28-e0-rrr-l7.json | search-rw-v22nbn-m54nl-dw-fb-v28-e0-rrr-l7.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,28,0,7,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0625,R0625__RewriteSegmenterpromptv22nbn__54nano-l__v32e0l8__bm50__rerankoff,rw-v22nbn-m54nl-dw-fb-v32-e0-rnullbmfa50-l8,2,4.06,eval-rw-v22nbn-m54nl-dw-fb-v32-e0-rnullbmfa50-l8-mini-mb-c14.json | search-rw-v22nbn-m54nl-dw-fb-v32-e0-rnullbmfa50-l8.json,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,32,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0626,R0626__RewriteSegmenterpromptv22nbn__54nano-l__v32e0l8,rw-v22nbn-m54nl-dw-fb-v32-e0-rrr-l8,3,9.58,search-rw-v22nbn-m54nl-dw-fb-v32-e0-rrr-l8-c14.json | search-rw-v22nbn-m54nl-dw-fb-v32-e0-rrr-l8.json | search-rw-v22nbn-m54nl-dw-fb-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0627,R0627__RewriteSegmenterpromptv22nbn__54nano-l__conv3,rw-v22nbn-m54nl-dw-g3,2,7.26,ingest-rw-v22nbn-m54nl-dw-g3.out | locomo-rw-v22nbn-m54nl-dw-g3.sqlite,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,
R0628,R0628__RewriteSegmenterpromptv22nbn__54nano-l__v32e0l8__conv3,rw-v22nbn-m54nl-dw-g3-v32-e0-rrr-l8,3,1.27,search-rw-v22nbn-m54nl-dw-g3-v32-e0-rrr-l8-c14.json | search-rw-v22nbn-m54nl-dw-g3-v32-e0-rrr-l8.json | search-rw-v22nbn-m54nl-dw-g3-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,rrr
R0629,R0629__RewriteSegmenterpromptv22nbn__54nano-m,rw-v22nbn-m54nm-dw,1,72.88,locomo-rw-v22nbn-m54nm-dw.sqlite,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0630,R0630__RewriteSegmenterpromptv22nbn__54nano-m,rw-v22nbn-m54nm-dw-fb,1,0.0,ingest-rw-v22nbn-m54nm-dw-fb.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0631,R0631__RewriteSegmenterpromptv22nbn__54nano-m__v28e0l7,rw-v22nbn-m54nm-dw-fb-v28-e0-rrr-l7,3,8.7,search-rw-v22nbn-m54nm-dw-fb-v28-e0-rrr-l7-c14.json | search-rw-v22nbn-m54nm-dw-fb-v28-e0-rrr-l7.json | search-rw-v22nbn-m54nm-dw-fb-v28-e0-rrr-l7.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,28,0,7,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0632,R0632__RewriteSegmenterpromptv22nbn__54nano-m__v32e0l8,rw-v22nbn-m54nm-dw-fb-v32-e0-rrr-l8,3,9.48,search-rw-v22nbn-m54nm-dw-fb-v32-e0-rrr-l8-c14.json | search-rw-v22nbn-m54nm-dw-fb-v32-e0-rrr-l8.json | search-rw-v22nbn-m54nm-dw-fb-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22nbn,gpt-5.4-nano,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0633,R0633__RewriteSegmenterpromptv22nbn__5mini-l,rw-v22nbn-m5ml-dw,1,134.51,locomo-rw-v22nbn-m5ml-dw.sqlite,RewriteSegmenter prompt v22nbn,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0634,R0634__RewriteSegmenterpromptv22nbn__5mini-l,rw-v22nbn-m5ml-dw-fb,1,0.0,ingest-rw-v22nbn-m5ml-dw-fb.out,RewriteSegmenter prompt v22nbn,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0635,R0635__RewriteSegmenterpromptv22nbn__5mini-l__v28e0l7__bm50__rerankoff,rw-v22nbn-m5ml-dw-fb-v28-e0-rnullbmfa50-l7,3,4.57,eval-rw-v22nbn-m5ml-dw-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | eval-rw-v22nbn-m5ml-dw-fb-v28-e0-rnullbmfa50-l7-mini-mc-c14.json | search-rw-v22nbn-m5ml-dw-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22nbn,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0636,R0636__RewriteSegmenterpromptv22nbn__5nano-l,rw-v22nbn-m5nl-dw,1,151.32,locomo-rw-v22nbn-m5nl-dw.sqlite,RewriteSegmenter prompt v22nbn,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0637,R0637__RewriteSegmenterpromptv22nbn__5nano-l,rw-v22nbn-m5nl-dw-fb,1,0.0,ingest-rw-v22nbn-m5nl-dw-fb.out,RewriteSegmenter prompt v22nbn,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0638,R0638__RewriteSegmenterpromptv22nbn__5nano-l__v28e0l7__bm50__rerankoff,rw-v22nbn-m5nl-dw-fb-v28-e0-rnullbmfa50-l7,3,4.55,eval-rw-v22nbn-m5nl-dw-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | eval-rw-v22nbn-m5nl-dw-fb-v28-e0-rnullbmfa50-l7-mini-mc-c14.json | search-rw-v22nbn-m5nl-dw-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22nbn,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0639,R0639__RewriteSegmenterpromptv22nod__54nano-l__nb8,rw-v22nodaterule-m54nl-nb8b-fb,1,104.12,locomo-rw-v22nodaterule-m54nl-nb8b-fb.sqlite,RewriteSegmenter prompt v22nodaterule,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0640,R0640__RewriteSegmenterpromptv22nod__54nano-l__nb8__v28e0l7__bm50__rerankoff,rw-v22nodaterule-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7,2,3.95,eval-rw-v22nodaterule-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | search-rw-v22nodaterule-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22nodaterule,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0641,R0641__RewriteSegmenterpromptv22nod__54nano-l__nb8__v28e0l8__bm50__rerankoff,rw-v22nodaterule-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8,2,4.23,eval-rw-v22nodaterule-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8-mini-mb-c14.json | search-rw-v22nodaterule-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8.json,RewriteSegmenter prompt v22nodaterule,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0642,R0642__RewriteSegmenterpromptv22nom__54nano-l__nb8,rw-v22nomsgdate-m54nl-nb8b-fb,1,71.11,locomo-rw-v22nomsgdate-m54nl-nb8b-fb.sqlite,RewriteSegmenter prompt v22nomsgdate,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0643,R0643__RewriteSegmenterpromptv22nom__54nano-l__nb8__v28e0l7__bm50__rerankoff,rw-v22nomsgdate-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7,2,4.0,eval-rw-v22nomsgdate-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7-mini-mb-c14.json | search-rw-v22nomsgdate-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l7.json,RewriteSegmenter prompt v22nomsgdate,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0644,R0644__RewriteSegmenterpromptv22oe__54nano-l__conv3,rw-v22oe-m54nl-dw-g3,2,7.22,ingest-rw-v22oe-m54nl-dw-g3.out | locomo-rw-v22oe-m54nl-dw-g3.sqlite,RewriteSegmenter prompt v22oe,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,
R0645,R0645__RewriteSegmenterpromptv22oe__54nano-l__v32e0l8__conv3,rw-v22oe-m54nl-dw-g3-v32-e0-rrr-l8,3,1.32,search-rw-v22oe-m54nl-dw-g3-v32-e0-rrr-l8-c14.json | search-rw-v22oe-m54nl-dw-g3-v32-e0-rrr-l8.json | search-rw-v22oe-m54nl-dw-g3-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22oe,gpt-5.4-nano,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,rrr
R0646,R0646__RewriteSegmenterpromptv22par__54nano-l__nb8,rw-v22paraphrase-m54nl-nb8b-fb,1,73.24,locomo-rw-v22paraphrase-m54nl-nb8b-fb.sqlite,RewriteSegmenter prompt v22paraphrase,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0647,R0647__RewriteSegmenterpromptv22qa__54nano-l__nb8,rw-v22qa-m54nl-nb8b-fb,1,72.78,locomo-rw-v22qa-m54nl-nb8b-fb.sqlite,RewriteSegmenter prompt v22qa,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0648,R0648__RewriteSegmenterpromptv22qc__54nano-l,rw-v22qc-m54nl-dw,1,72.79,locomo-rw-v22qc-m54nl-dw.sqlite,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,,,
R0649,R0649__RewriteSegmenterpromptv22qc__54nano-l,rw-v22qc-m54nl-dw-fb,1,0.0,ingest-rw-v22qc-m54nl-dw-fb.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0650,R0650__RewriteSegmenterpromptv22qc__54nano-l__v148e3l37,rw-v22qc-m54nl-dw-fb-v148-e3-rrr-l37,3,32.81,search-rw-v22qc-m54nl-dw-fb-v148-e3-rrr-l37-c14.json | search-rw-v22qc-m54nl-dw-fb-v148-e3-rrr-l37.json | search-rw-v22qc-m54nl-dw-fb-v148-e3-rrr-l37.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,148,3,37,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0651,R0651__RewriteSegmenterpromptv22qc__54nano-l__v28e0l7,rw-v22qc-m54nl-dw-fb-v28-e0-rrr-l7,3,9.66,search-rw-v22qc-m54nl-dw-fb-v28-e0-rrr-l7-c14.json | search-rw-v22qc-m54nl-dw-fb-v28-e0-rrr-l7.json | search-rw-v22qc-m54nl-dw-fb-v28-e0-rrr-l7.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,28,0,7,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0652,R0652__RewriteSegmenterpromptv22qc__54nano-l__v52e0l13,rw-v22qc-m54nl-dw-fb-v52-e0-rrr-l13,3,15.13,search-rw-v22qc-m54nl-dw-fb-v52-e0-rrr-l13-c14.json | search-rw-v22qc-m54nl-dw-fb-v52-e0-rrr-l13.json | search-rw-v22qc-m54nl-dw-fb-v52-e0-rrr-l13.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,52,0,13,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,rrr
R0653,R0653__RewriteSegmenterpromptv22qc__54nano-l__conv3,rw-v22qc-m54nl-dw-g3,2,7.28,ingest-rw-v22qc-m54nl-dw-g3.out | locomo-rw-v22qc-m54nl-dw-g3.sqlite,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,
R0654,R0654__RewriteSegmenterpromptv22qc__54nano-l__v160e3l40__conv3,rw-v22qc-m54nl-dw-g3-v160-e3-rrr-l40,3,4.73,search-rw-v22qc-m54nl-dw-g3-v160-e3-rrr-l40-c14.json | search-rw-v22qc-m54nl-dw-g3-v160-e3-rrr-l40.json | search-rw-v22qc-m54nl-dw-g3-v160-e3-rrr-l40.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,160,3,40,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,rrr
R0655,R0655__RewriteSegmenterpromptv22qc__54nano-l__v32e0l8__conv3,rw-v22qc-m54nl-dw-g3-v32-e0-rrr-l8,3,1.4,search-rw-v22qc-m54nl-dw-g3-v32-e0-rrr-l8-c14.json | search-rw-v22qc-m54nl-dw-g3-v32-e0-rrr-l8.json | search-rw-v22qc-m54nl-dw-g3-v32-e0-rrr-l8.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,32,0,8,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,rrr
R0656,R0656__RewriteSegmenterpromptv22qc__54nano-l__v60e0l15__conv3,rw-v22qc-m54nl-dw-g3-v60-e0-rrr-l15,3,2.25,search-rw-v22qc-m54nl-dw-g3-v60-e0-rrr-l15-c14.json | search-rw-v22qc-m54nl-dw-g3-v60-e0-rrr-l15.json | search-rw-v22qc-m54nl-dw-g3-v60-e0-rrr-l15.out,RewriteSegmenter prompt v22qc,gpt-5.4-nano,text-embedding-3-small 1536d (default),,60,0,15,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,conv 3,,,rrr
R0657,R0657__RewriteSegmenterpromptv22qke__54nano-l__nb8,rw-v22qkey-m54nl-nb8b-fb,1,73.91,locomo-rw-v22qkey-m54nl-nb8b-fb.sqlite,RewriteSegmenter prompt v22qkey,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0658,R0658__RewriteSegmenterpromptv22qke__54nano-l__nb8__min3p,rw-v22qkey-min3p-m54nl-nb8b-fb,2,133.17,locomo-rw-v22qkey-min3p-m54nl-nb8b-fb.sqlite | locomo-rw-v22qkey-min3p-m54nl-nb8b-fb.vec.sqlite,RewriteSegmenter prompt v22qkey,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0659,R0659__RewriteSegmenterpromptv22qke__54nano-l__nb8__v28e0l6__bm50__rerankoff__tsshort__min3p,rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l6-tsshort,2,3.82,eval-rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l6-tsshort-seg-mini-mb-c14.json | search-rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l6-tsshort-seg.json,RewriteSegmenter prompt v22qkey,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,6,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0660,R0660__RewriteSegmenterpromptv22qke__54nano-l__nb8__v28e0l8__bm50__rerankoff__tsshort__min3p,rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8-tsshort,3,5.11,eval-rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5-mb-c14.json | eval-rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8-tsshort-seg-mini-mb-c14.json | search-rw-v22qkey-min3p-m54nl-nb8b-fb-v28-e0-rnullbmfa50-l8-tsshort-seg.json,RewriteSegmenter prompt v22qkey,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
R0661,R0661__RewriteSegmenterpromptv22qke__54nano-l__nb8__v28e0l10__bm50__rerankoff__min3p,rw-v22qkey-min3p-m54nl-nb8b-fb-v28p-e0-rnullbmfa50-l10,2,5.77,eval-rw-v22qkey-min3p-m54nl-nb8b-fb-v28p-e0-rnullbmfa50-l10-seg-mini-mb-c14.json | search-rw-v22qkey-min3p-m54nl-nb8b-fb-v28p-e0-rnullbmfa50-l10-seg.json,RewriteSegmenter prompt v22qkey,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations (full bench),,,
